物件CD,賃料,管理費,敷金,礼金,保証金,敷引・償却
100335621052,70000.0,50000.0,,70000.0,,
100319297966,70000.0,50000.0,,70000.0,,
100321885771,70000.0,50000.0,,,,
100338004910,70000.0,50000.0,,70000.0,,
100335534431,70000.0,50000.0,,,,
100322045700,70000.0,50000.0,,,,
100318488643,70000.0,50000.0,,70000.0,,
100336955563,70000.0,30000.0,70000.0,,,70000.0
100345938662,70000.0,30000.0,70000.0,,,70000.0
100336954635,70000.0,30000.0,70000.0,,,70000.0
100337308011,70000.0,30000.0,70000.0,,,70000.0
100345567869,70000.0,30000.0,70000.0,,,70000.0
100337097411,70000.0,30000.0,70000.0,,,
100340660069,70000.0,30000.0,70000.0,,,
100341048833,70000.0,30000.0,70000.0,,,70000.0
100337011652,70000.0,30000.0,70000.0,,,
100345875147,70000.0,30000.0,70000.0,,,
100340887629,70000.0,30000.0,70000.0,,,70000.0
100344308497,70000.0,30000.0,70000.0,,,
100345735762,60000.0,30000.0,,,,
100345723129,60000.0,30000.0,,,,
100345736043,60000.0,30000.0,,,,
100345761616,60000.0,30000.0,,,,
100345719594,60000.0,30000.0,,,,
100345765632,60000.0,30000.0,,,,
100344383653,70000.0,50000.0,,70000.0,,
100344533671,70000.0,50000.0,,70000.0,,
100345557608,70000.0,50000.0,,70000.0,,
100339112128,70000.0,50000.0,,70000.0,,
100345558231,70000.0,50000.0,,70000.0,,
100288879959,70000.0,50000.0,,70000.0,,
100288966355,70000.0,50000.0,,70000.0,,
100345557656,70000.0,50000.0,,70000.0,,
100338969008,70000.0,50000.0,,70000.0,,
100271446275,70000.0,50000.0,,70000.0,,
100283972188,70000.0,50000.0,,70000.0,,
100340543288,70000.0,80000.0,70000.0,70000.0,,
100343998721,70000.0,80000.0,70000.0,70000.0,,
100340597047,70000.0,80000.0,70000.0,70000.0,,
100340490112,70000.0,80000.0,70000.0,70000.0,,
100340512004,70000.0,80000.0,70000.0,70000.0,,
100340515444,70000.0,80000.0,70000.0,70000.0,,
100344686916,70000.0,80000.0,70000.0,70000.0,,
100340798618,70000.0,80000.0,70000.0,70000.0,,
100343668647,70000.0,30000.0,,70000.0,,
100343626810,70000.0,30000.0,,70000.0,,
100346151006,80000.0,50000.0,80000.0,80000.0,,
100330145712,60000.0,20000.0,,,,
100344987113,60000.0,20000.0,,,,
100330145667,60000.0,20000.0,,,,
100334276623,60000.0,20000.0,,,,
100334276567,60000.0,20000.0,,,,
100345876850,60000.0,20000.0,,,,
100342066465,80000.0,40000.0,,80000.0,,
100342097140,80000.0,40000.0,,80000.0,,
100343770947,80000.0,40000.0,,80000.0,,
100342064365,80000.0,40000.0,,80000.0,,
100342188370,80000.0,40000.0,,80000.0,,
100342189982,80000.0,40000.0,,80000.0,,
100346039917,80000.0,40000.0,,80000.0,,
100345962834,80000.0,40000.0,,80000.0,,
100345820995,80000.0,40000.0,,80000.0,,
100343773432,80000.0,40000.0,,80000.0,,
100342341705,80000.0,40000.0,,80000.0,,
100342115943,80000.0,40000.0,,80000.0,,
100342152817,80000.0,40000.0,,80000.0,,
100186067719,80000.0,40000.0,,80000.0,,
100342315027,80000.0,40000.0,,80000.0,,
100342145056,80000.0,40000.0,,80000.0,,
100342410761,80000.0,40000.0,,80000.0,,
100342134818,80000.0,40000.0,,80000.0,,
100342064842,80000.0,40000.0,,80000.0,,
100342168270,80000.0,40000.0,,80000.0,,
100343772486,80000.0,40000.0,,80000.0,,
100345425981,70000.0,30000.0,,70000.0,,
100345402337,70000.0,30000.0,,70000.0,,
100344954110,70000.0,30000.0,,70000.0,,
100345001483,70000.0,40000.0,,70000.0,,
100345043637,70000.0,40000.0,,70000.0,,
100337130010,70000.0,40000.0,,70000.0,,
100334348315,70000.0,40000.0,,70000.0,,
100341999883,70000.0,40000.0,,70000.0,,
100341521164,70000.0,40000.0,,70000.0,,
100343889634,70000.0,40000.0,,70000.0,,
100341385033,70000.0,40000.0,,70000.0,,
100345720741,70000.0,50000.0,,70000.0,,
100346348039,70000.0,80000.0,,70000.0,,
100346387563,70000.0,80000.0,,70000.0,,
100346501968,70000.0,80000.0,,70000.0,,
100346538473,70000.0,80000.0,,70000.0,,
100346501067,70000.0,80000.0,,70000.0,,
100346510518,70000.0,80000.0,,70000.0,,
100346459779,70000.0,80000.0,,70000.0,,
100346446792,70000.0,80000.0,,70000.0,,
100346451458,70000.0,80000.0,,70000.0,,
100346503210,70000.0,80000.0,,70000.0,,
100346450793,70000.0,80000.0,,70000.0,,
100346489929,70000.0,80000.0,,70000.0,,
100346444958,70000.0,80000.0,,70000.0,,
100346468890,70000.0,80000.0,,70000.0,,
100346494225,70000.0,80000.0,,70000.0,,
100346548492,70000.0,80000.0,,70000.0,,
100346503411,70000.0,80000.0,,70000.0,,
100346578808,70000.0,80000.0,,70000.0,,
100346435192,70000.0,80000.0,,70000.0,,
100346495941,70000.0,80000.0,,70000.0,,
100346439416,70000.0,80000.0,,70000.0,,
100343375936,60000.0,40000.0,,,,
100344301285,60000.0,40000.0,,,,
100343172108,60000.0,40000.0,,,,
100343119350,60000.0,40000.0,,,,
100343092199,60000.0,40000.0,,,,
100343122921,60000.0,40000.0,,,,
100343364371,60000.0,40000.0,,,,
100343101976,60000.0,40000.0,,,,
100345876775,60000.0,40000.0,,,,
100343471627,60000.0,40000.0,,,,
100341121923,60000.0,30000.0,,,,
100341128471,60000.0,30000.0,,,,
100341040766,60000.0,30000.0,,,,
100341211057,60000.0,30000.0,,,,
100341284669,60000.0,30000.0,,,,
100345493447,70000.0,50000.0,,70000.0,,
100345493617,70000.0,50000.0,,70000.0,,
100345560266,70000.0,50000.0,,70000.0,,
100344733798,60000.0,100000.0,60000.0,,,
100343938768,60000.0,100000.0,60000.0,,,
100345783187,60000.0,100000.0,60000.0,,,
100344721223,60000.0,100000.0,60000.0,,,
100344362136,60000.0,100000.0,60000.0,,,
100345783177,60000.0,100000.0,60000.0,,,
100344053294,60000.0,100000.0,60000.0,,,
100344194747,60000.0,100000.0,60000.0,,,
100344197522,60000.0,100000.0,60000.0,,,
100344721224,60000.0,100000.0,60000.0,,,
100344733801,60000.0,100000.0,60000.0,,,
100336603207,60000.0,40000.0,,,,
100336565129,60000.0,40000.0,,,,
100314915377,60000.0,30000.0,60000.0,60000.0,,
100315146731,60000.0,30000.0,60000.0,60000.0,,
100345473410,80000.0,100000.0,,,,
100345380192,80000.0,100000.0,,,,
100345475891,80000.0,100000.0,,,,
100312324483,80000.0,50000.0,,80000.0,,
100313217788,80000.0,50000.0,,80000.0,,
100342705989,70000.0,60000.0,70000.0,70000.0,,70000.0
100342399816,70000.0,60000.0,70000.0,70000.0,,70000.0
100342400140,70000.0,60000.0,70000.0,70000.0,,70000.0
100342705991,70000.0,70000.0,70000.0,70000.0,,70000.0
100339790417,60000.0,30000.0,,,,
100344618996,70000.0,30000.0,70000.0,70000.0,,
100344610575,60000.0,40000.0,,,,
100344292849,60000.0,40000.0,,,,
100344042731,60000.0,40000.0,,,,
100344112707,60000.0,40000.0,,,,
100343996370,60000.0,40000.0,,,,
100345609146,60000.0,40000.0,,,,
100344877595,70000.0,40000.0,,70000.0,,
100343889776,70000.0,40000.0,,70000.0,,
100341351120,70000.0,40000.0,,70000.0,,
100341180415,70000.0,40000.0,,70000.0,,
100341271513,70000.0,40000.0,,70000.0,,
100341367036,70000.0,40000.0,,70000.0,,
100346501922,60000.0,30000.0,,,,
100346459670,60000.0,30000.0,,,,
100346548538,60000.0,30000.0,,,,
100346582252,60000.0,30000.0,,,,
100346493976,60000.0,30000.0,,,,
100346468888,60000.0,30000.0,,,,
100346489926,60000.0,30000.0,,,,
100346453710,60000.0,30000.0,,,,
100346578918,60000.0,30000.0,,,,
100346581179,60000.0,30000.0,,,,
100340866538,70000.0,30000.0,70000.0,,,
100340076126,70000.0,30000.0,70000.0,,,
100344285303,60000.0,30000.0,,,,
100345556710,70000.0,50000.0,,70000.0,,
100343016111,70000.0,50000.0,,70000.0,,
100342947493,70000.0,50000.0,,70000.0,,
100340465558,70000.0,50000.0,,70000.0,,
100345557631,70000.0,50000.0,,70000.0,,
100332820156,70000.0,50000.0,,70000.0,,
100340512017,70000.0,80000.0,70000.0,70000.0,,
100340798614,70000.0,80000.0,70000.0,70000.0,,
100340543212,70000.0,80000.0,70000.0,70000.0,,
100343998716,70000.0,80000.0,70000.0,70000.0,,
100340519401,70000.0,80000.0,70000.0,70000.0,,
100340515432,70000.0,80000.0,70000.0,70000.0,,
100345881820,70000.0,50000.0,,70000.0,,
100340610308,70000.0,100000.0,,70000.0,,
100340608731,70000.0,100000.0,,70000.0,,
100346080282,60000.0,30000.0,60000.0,,,
100339503620,60000.0,30000.0,60000.0,,,
100342753427,70000.0,50000.0,,70000.0,,
100342858402,70000.0,50000.0,,70000.0,,
100342761197,70000.0,50000.0,,70000.0,,
100342677064,70000.0,50000.0,,70000.0,,
100344535661,60000.0,130000.0,,100000.0,,
100344964397,60000.0,130000.0,,100000.0,,
100339942522,70000.0,40000.0,,70000.0,,
100343877206,70000.0,40000.0,,70000.0,,
100343888155,70000.0,40000.0,,70000.0,,
100339856330,70000.0,40000.0,,70000.0,,
100343877203,70000.0,40000.0,,70000.0,,
100339951518,70000.0,40000.0,,70000.0,,
100338005844,70000.0,30000.0,70000.0,70000.0,,
100338005959,70000.0,30000.0,70000.0,70000.0,,
100345124651,60000.0,100000.0,,,,
100335151968,60000.0,100000.0,,,,
100335152032,60000.0,100000.0,,,,
100342053473,60000.0,100000.0,,,,
100340420730,60000.0,100000.0,,,,
100292774056,60000.0,100000.0,,,,
100335328665,60000.0,100000.0,,,,
100320494127,60000.0,100000.0,,,,
100338168744,60000.0,100000.0,,,,
100345551523,60000.0,100000.0,,,,
100338759321,60000.0,100000.0,,,,
100342120296,60000.0,100000.0,,,,
100338241014,60000.0,100000.0,,,,
100320487956,60000.0,100000.0,,,,
100345971931,60000.0,100000.0,,,,
100338759292,60000.0,100000.0,,,,
100338240988,60000.0,100000.0,,,,
100340850768,60000.0,100000.0,,,,
100345259754,70000.0,60000.0,70000.0,70000.0,,
100341128434,60000.0,30000.0,,,,
100341210846,60000.0,30000.0,,,,
100341284634,60000.0,30000.0,,,,
100341040745,60000.0,30000.0,,,,
100341121912,60000.0,30000.0,,,,
100339913943,70000.0,40000.0,,70000.0,,
100344733797,60000.0,100000.0,60000.0,,,
100344721228,60000.0,100000.0,60000.0,,,
100344362137,60000.0,100000.0,60000.0,,,
100345783167,60000.0,100000.0,60000.0,,,
100344197381,60000.0,100000.0,60000.0,,,
100343938770,60000.0,100000.0,60000.0,,,
100344733808,60000.0,100000.0,60000.0,,,
100344733807,60000.0,100000.0,60000.0,,,
100345783171,60000.0,100000.0,60000.0,,,
100345783161,60000.0,100000.0,60000.0,,,
100344197577,60000.0,100000.0,60000.0,,,
100345204900,60000.0,100000.0,60000.0,,,
100344721222,60000.0,100000.0,60000.0,,,
100344053305,60000.0,100000.0,60000.0,,,
100344721218,60000.0,100000.0,60000.0,,,
100344053310,60000.0,100000.0,60000.0,,,
100344197375,60000.0,100000.0,60000.0,,,
100344362182,60000.0,100000.0,60000.0,,,
100346124858,60000.0,100000.0,60000.0,,,
100331947152,60000.0,80000.0,,,,
100343766607,60000.0,80000.0,,,,
100331954124,60000.0,80000.0,,,,
100343719132,60000.0,80000.0,,,,
100331852905,60000.0,80000.0,,,,
100342222463,60000.0,80000.0,,,,
100335904874,60000.0,80000.0,,,,
100344266779,70000.0,30000.0,70000.0,70000.0,,70000.0
100343481639,70000.0,30000.0,70000.0,70000.0,,70000.0
100337091197,70000.0,100000.0,,70000.0,,
100342961374,60000.0,20000.0,,,,
100342344251,70000.0,30000.0,,70000.0,,
100339352801,70000.0,30000.0,,70000.0,,
100336069701,70000.0,30000.0,,70000.0,,
100346553685,70000.0,30000.0,,70000.0,,
100336063455,70000.0,30000.0,,70000.0,,
100344112411,70000.0,30000.0,,70000.0,,
100335961324,70000.0,30000.0,,70000.0,,
100339044867,70000.0,30000.0,,70000.0,,
100335970420,70000.0,30000.0,,70000.0,,
100336020868,70000.0,30000.0,,70000.0,,
100342295642,70000.0,30000.0,,70000.0,,
100339560695,70000.0,60000.0,70000.0,70000.0,,
100339751002,70000.0,60000.0,70000.0,70000.0,,
100340465672,70000.0,50000.0,,70000.0,,
100337117934,70000.0,50000.0,,70000.0,,
100336830418,70000.0,50000.0,,70000.0,,
100337717670,70000.0,50000.0,,70000.0,,
100345557605,70000.0,50000.0,,70000.0,,
100336835032,70000.0,50000.0,,70000.0,,
100337964223,50000.0,30000.0,,,,
100338137828,50000.0,30000.0,,,,
100337965723,50000.0,30000.0,,,,
100340806882,50000.0,30000.0,,,,
100338046731,50000.0,30000.0,,,,
100338513261,50000.0,30000.0,,,,
100345647127,80000.0,30000.0,,80000.0,,
100346124849,70000.0,60000.0,70000.0,70000.0,,
100247515012,70000.0,60000.0,70000.0,70000.0,,80000.0
100334920766,60000.0,50000.0,,60000.0,,
100341388618,60000.0,50000.0,,60000.0,,
100345556795,60000.0,50000.0,,60000.0,,
100335139908,60000.0,50000.0,,60000.0,,
100345558020,70000.0,50000.0,,70000.0,,
100344301317,70000.0,50000.0,,70000.0,,
100344301240,70000.0,50000.0,,70000.0,,
100346150199,80000.0,50000.0,80000.0,80000.0,,
100344954786,50000.0,30000.0,,,,
100344919925,50000.0,30000.0,,,,
100346534961,50000.0,30000.0,,,,
100344838012,70000.0,40000.0,,70000.0,,
100344886056,70000.0,40000.0,,70000.0,,
100345938744,70000.0,40000.0,,70000.0,,
100341827035,70000.0,40000.0,,70000.0,,
100341594510,70000.0,40000.0,,70000.0,,
100343535610,70000.0,40000.0,,70000.0,,
100341433399,70000.0,40000.0,,70000.0,,
100343838565,70000.0,40000.0,,70000.0,,
100340881307,60000.0,30000.0,,,,
100337738859,70000.0,40000.0,,70000.0,,
100346052734,60000.0,30000.0,60000.0,60000.0,,
100341128456,60000.0,30000.0,,,,
100343953924,60000.0,30000.0,,,,
100341284686,60000.0,30000.0,,,,
100341211070,60000.0,30000.0,,,,
100341121909,60000.0,30000.0,,,,
100341040832,60000.0,30000.0,,,,
100345760010,80000.0,30000.0,80000.0,80000.0,,
100344576704,60000.0,50000.0,,,,
100345204896,60000.0,100000.0,60000.0,,,
100345286442,60000.0,100000.0,60000.0,,,
100344863461,70000.0,50000.0,70000.0,70000.0,,70000.0
100328180047,70000.0,50000.0,70000.0,70000.0,,70000.0
100343340021,60000.0,30000.0,,60000.0,,
100343340119,60000.0,30000.0,,60000.0,,
100338638531,60000.0,30000.0,,60000.0,,
100346346464,60000.0,30000.0,,60000.0,,
100345420950,60000.0,30000.0,,60000.0,,
100345420861,60000.0,30000.0,,60000.0,,
100345542922,60000.0,30000.0,,60000.0,,
100345572075,60000.0,30000.0,,60000.0,,
100345604155,60000.0,30000.0,,60000.0,,
100345755223,60000.0,30000.0,,60000.0,,
100345962651,60000.0,30000.0,,60000.0,,
100337097439,70000.0,30000.0,70000.0,70000.0,,
100345646417,70000.0,30000.0,,70000.0,,
100345721511,70000.0,30000.0,,70000.0,,
100346386281,70000.0,20000.0,,30000.0,,
100343633634,60000.0,40000.0,,,,
100343474294,60000.0,40000.0,,,,
100343470283,60000.0,40000.0,,,,
100343513039,60000.0,40000.0,,,,
100344029711,60000.0,40000.0,,,,
100345552256,60000.0,40000.0,,,,
100343454614,60000.0,40000.0,,,,
100343468525,60000.0,40000.0,,,,
100343759643,60000.0,40000.0,,,,
100343761895,60000.0,40000.0,,,,
100343463431,60000.0,40000.0,,,,
100343568913,60000.0,40000.0,,,,
100343471625,60000.0,40000.0,,,,
100345151920,70000.0,30000.0,70000.0,70000.0,,
100345138695,70000.0,30000.0,70000.0,70000.0,,
100345139904,70000.0,30000.0,70000.0,70000.0,,
100345273786,70000.0,30000.0,70000.0,70000.0,,
100345284650,70000.0,30000.0,70000.0,70000.0,,
100345202952,70000.0,30000.0,70000.0,70000.0,,
100335467588,70000.0,30000.0,70000.0,70000.0,,
100335183240,70000.0,30000.0,70000.0,70000.0,,
100334957658,70000.0,30000.0,70000.0,70000.0,,
100335283081,70000.0,30000.0,70000.0,70000.0,,
100335245258,70000.0,30000.0,70000.0,70000.0,,
100340754998,70000.0,30000.0,70000.0,70000.0,,
100335974301,70000.0,30000.0,70000.0,70000.0,,
100341414760,70000.0,50000.0,,70000.0,,
100341139147,70000.0,50000.0,,70000.0,,
100341076590,70000.0,50000.0,,70000.0,,
100341327583,70000.0,50000.0,,70000.0,,
100345392886,70000.0,50000.0,,70000.0,,
100341105740,70000.0,50000.0,,70000.0,,
100341139032,70000.0,50000.0,,70000.0,,
100341414953,70000.0,50000.0,,70000.0,,
100341104530,70000.0,50000.0,,70000.0,,
100341251829,70000.0,50000.0,,,,
100341383168,70000.0,50000.0,,70000.0,,
100282068522,70000.0,50000.0,,70000.0,,
100330455807,70000.0,50000.0,,70000.0,,
100342886406,70000.0,50000.0,,70000.0,,
100345556726,70000.0,50000.0,,70000.0,,
100330568246,70000.0,50000.0,,70000.0,,
100344421872,70000.0,50000.0,,70000.0,,
100344252558,70000.0,50000.0,,70000.0,,
100345556628,70000.0,50000.0,,70000.0,,
100344301128,70000.0,50000.0,,70000.0,,
100344301262,70000.0,50000.0,,70000.0,,
100334171337,70000.0,40000.0,,70000.0,,
100334063861,70000.0,40000.0,,70000.0,,
100334174513,70000.0,40000.0,,70000.0,,
100335077626,80000.0,40000.0,,80000.0,,
100343919444,80000.0,40000.0,,80000.0,,
100342137606,80000.0,40000.0,,80000.0,,
100346493902,60000.0,30000.0,,,,
100345898426,60000.0,30000.0,60000.0,60000.0,,
100344038276,70000.0,30000.0,70000.0,70000.0,,
100344733809,70000.0,30000.0,70000.0,70000.0,,
100342625336,70000.0,30000.0,70000.0,70000.0,,
100343039427,70000.0,30000.0,70000.0,70000.0,,
100345821010,70000.0,30000.0,70000.0,70000.0,,
100344032807,70000.0,30000.0,70000.0,70000.0,,
100345254892,70000.0,30000.0,70000.0,70000.0,,
100344485317,70000.0,30000.0,70000.0,70000.0,,
100342552131,70000.0,30000.0,70000.0,70000.0,,
100344005700,70000.0,30000.0,70000.0,70000.0,,
100344341801,70000.0,30000.0,70000.0,70000.0,,
100342550951,70000.0,30000.0,70000.0,70000.0,,
100345876945,70000.0,30000.0,70000.0,70000.0,,
100344016439,70000.0,30000.0,70000.0,70000.0,,
100345071418,70000.0,30000.0,70000.0,70000.0,,
100344016511,70000.0,30000.0,70000.0,70000.0,,
100344721225,70000.0,30000.0,70000.0,70000.0,,
100344104829,70000.0,30000.0,70000.0,70000.0,,
100342503057,70000.0,30000.0,70000.0,70000.0,,
100342532562,70000.0,30000.0,70000.0,70000.0,,
100344734920,70000.0,30000.0,70000.0,70000.0,,
100344049181,70000.0,30000.0,70000.0,70000.0,,
100344426536,70000.0,30000.0,70000.0,70000.0,,
100339814772,70000.0,30000.0,70000.0,70000.0,,
100346289470,60000.0,50000.0,,,,
100340394096,70000.0,40000.0,70000.0,70000.0,,
100340394364,70000.0,40000.0,70000.0,70000.0,,
100340279038,70000.0,40000.0,,,,
100340807499,70000.0,40000.0,70000.0,70000.0,,
100340463642,70000.0,40000.0,70000.0,70000.0,,
100340456062,70000.0,40000.0,70000.0,70000.0,,
100341643018,50000.0,30000.0,,,,
100331506264,60000.0,20000.0,,,,
100327687877,70000.0,50000.0,70000.0,,,
100340465447,60000.0,40000.0,,,,
100338988612,60000.0,40000.0,,,,
100338857572,60000.0,40000.0,,,,
100338945066,60000.0,40000.0,,,,
100345639490,60000.0,40000.0,,,,
100338945817,60000.0,40000.0,,,,
100339734356,60000.0,40000.0,,,,
100339053249,60000.0,40000.0,,,,
100342344262,60000.0,40000.0,,,,
100338933650,60000.0,40000.0,,,,
100338872278,60000.0,40000.0,,,,
100344112074,60000.0,40000.0,,,,
100339103391,60000.0,40000.0,,,,
100338933153,60000.0,40000.0,,,,
100338979212,60000.0,40000.0,,,,
100344996092,60000.0,40000.0,,,,
100346433918,60000.0,40000.0,,,,
100344262041,80000.0,100000.0,,,,
100344301196,80000.0,100000.0,,,,
100345970507,80000.0,100000.0,,,,
100332969575,60000.0,30000.0,,,,
100342218575,80000.0,40000.0,,80000.0,,
100345938701,80000.0,40000.0,,80000.0,,
100342093559,80000.0,40000.0,,80000.0,,
100341994014,80000.0,40000.0,,80000.0,,
100341863883,60000.0,30000.0,,,,
100338286966,60000.0,30000.0,,,,
100346803931,70000.0,50000.0,,70000.0,,
100346436561,70000.0,50000.0,,70000.0,,
100346317993,70000.0,50000.0,,70000.0,,
100341916794,70000.0,50000.0,,70000.0,,
100341964995,70000.0,50000.0,,70000.0,,
100341908787,70000.0,50000.0,,70000.0,,
100342028112,70000.0,50000.0,,70000.0,,
100342058575,70000.0,50000.0,,70000.0,,
100341777641,70000.0,50000.0,,70000.0,,
100341929033,70000.0,50000.0,,70000.0,,
100342117492,70000.0,50000.0,,70000.0,,
100342058465,70000.0,50000.0,,70000.0,,
100341809794,70000.0,50000.0,,70000.0,,
100345766395,70000.0,50000.0,70000.0,70000.0,,
100215319913,70000.0,50000.0,,70000.0,,
100259550891,70000.0,50000.0,,70000.0,,
100210260455,70000.0,50000.0,,70000.0,,
100344301386,70000.0,50000.0,,70000.0,,
100345558213,70000.0,50000.0,,70000.0,,
100344301191,70000.0,50000.0,,70000.0,,
100344301182,70000.0,50000.0,,70000.0,,
100344638899,70000.0,50000.0,,70000.0,,
100345557365,70000.0,50000.0,,70000.0,,
100344421812,70000.0,50000.0,,70000.0,,
100344421859,70000.0,50000.0,,70000.0,,
100218365207,70000.0,50000.0,,70000.0,,
100344421796,70000.0,50000.0,,70000.0,,
100218770662,70000.0,50000.0,,70000.0,,
100344301198,70000.0,50000.0,,70000.0,,
100344252619,70000.0,50000.0,,70000.0,,
100344252564,70000.0,50000.0,,70000.0,,
100344352466,70000.0,50000.0,,70000.0,,
100345558229,70000.0,50000.0,,70000.0,,
100344252598,70000.0,50000.0,,70000.0,,
100297302170,70000.0,30000.0,70000.0,,,70000.0
100297303302,70000.0,30000.0,70000.0,,,70000.0
100340754942,70000.0,30000.0,70000.0,,,70000.0
100298223108,70000.0,30000.0,70000.0,,,70000.0
100297428553,70000.0,30000.0,70000.0,,,70000.0
100316632613,70000.0,40000.0,,70000.0,,
100343916432,70000.0,40000.0,,70000.0,,
100344068628,70000.0,40000.0,,70000.0,,
100342727431,70000.0,50000.0,,70000.0,,
100342727645,70000.0,50000.0,,70000.0,,
100347440498,70000.0,50000.0,,70000.0,,
100347442015,70000.0,50000.0,,70000.0,,
100347039593,70000.0,50000.0,,70000.0,,
100292818470,70000.0,50000.0,,70000.0,,
100344906585,70000.0,50000.0,,70000.0,,
100345557924,70000.0,50000.0,,70000.0,,
100293243514,70000.0,50000.0,,70000.0,,
100344533296,70000.0,50000.0,,70000.0,,
100335135932,80000.0,100000.0,,,,
100335135921,80000.0,100000.0,,,,
100335135935,80000.0,100000.0,,,,
100335135926,80000.0,100000.0,,,,
100341643010,50000.0,30000.0,,,,
100345494650,70000.0,,70000.0,70000.0,,
100346803673,70000.0,50000.0,,,,
100346315761,70000.0,50000.0,,,,
100346436967,70000.0,50000.0,,,,
100333549148,80000.0,50000.0,,160000.0,,
100333399681,80000.0,50000.0,,160000.0,,
100333558810,80000.0,50000.0,,160000.0,,
100333549131,80000.0,50000.0,,160000.0,,
100340919216,80000.0,50000.0,,160000.0,,
100334702166,80000.0,50000.0,,160000.0,,
100333558793,80000.0,50000.0,,160000.0,,
100333399737,80000.0,50000.0,,160000.0,,
100340919009,80000.0,50000.0,,160000.0,,
100340919056,80000.0,50000.0,,160000.0,,
100341059014,80000.0,50000.0,,160000.0,,
100341058947,80000.0,50000.0,,160000.0,,
100334702257,80000.0,50000.0,,160000.0,,
100333549196,80000.0,50000.0,,160000.0,,
100345821183,80000.0,50000.0,,160000.0,,
100340224579,80000.0,50000.0,,160000.0,,
100340224707,80000.0,50000.0,,160000.0,,
100340224583,80000.0,50000.0,,160000.0,,
100345821057,80000.0,50000.0,,160000.0,,
100345821288,80000.0,50000.0,,160000.0,,
100333399805,80000.0,50000.0,,160000.0,,
100341058654,80000.0,50000.0,,160000.0,,
100333558905,80000.0,50000.0,,160000.0,,
100342134815,80000.0,100000.0,,,,
100342177654,80000.0,100000.0,,,,
100342051540,80000.0,40000.0,,80000.0,,
100346395305,50000.0,30000.0,,,,
100346803966,60000.0,50000.0,,60000.0,,
100346803099,60000.0,50000.0,,60000.0,,
100346918988,60000.0,50000.0,,60000.0,,
100346805687,60000.0,50000.0,,60000.0,,
100347167096,60000.0,50000.0,,60000.0,,
100346310966,60000.0,50000.0,,60000.0,,
100346806285,60000.0,50000.0,,60000.0,,
100346436946,60000.0,50000.0,,60000.0,,
100341553838,70000.0,40000.0,,70000.0,,
100347058229,70000.0,30000.0,70000.0,70000.0,,
100345674890,60000.0,30000.0,,,,
100344833110,60000.0,30000.0,,,,
100344845507,60000.0,30000.0,,,,
100344843691,60000.0,30000.0,,,,
100346233580,80000.0,50000.0,,80000.0,,
100339904801,80000.0,50000.0,,80000.0,,
100342013958,70000.0,40000.0,,70000.0,,
100345006483,70000.0,40000.0,,70000.0,,
100341948432,70000.0,40000.0,,70000.0,,
100344953570,70000.0,40000.0,,70000.0,,
100342014515,70000.0,40000.0,,70000.0,,
100342023697,70000.0,40000.0,,70000.0,,
100341983592,70000.0,40000.0,,70000.0,,
100345030661,70000.0,40000.0,,70000.0,,
100341923585,70000.0,40000.0,,70000.0,,
100345033246,70000.0,40000.0,,70000.0,,
100339219094,80000.0,100000.0,,,,
100339218803,80000.0,100000.0,,,,
100339497429,80000.0,100000.0,,,,
100339165759,80000.0,100000.0,,,,
100343929043,90000.0,50000.0,,,,
100344034305,90000.0,50000.0,,,,
100345876874,90000.0,50000.0,,,,
100339352804,50000.0,30000.0,50000.0,,,
100338511325,60000.0,40000.0,,,,
100343122906,60000.0,40000.0,,,,
100338052863,60000.0,40000.0,,,,
100345848460,80000.0,30000.0,80000.0,80000.0,,
100345794737,80000.0,30000.0,80000.0,80000.0,,
100345756945,80000.0,30000.0,80000.0,80000.0,,
100345735547,80000.0,30000.0,80000.0,80000.0,,
100345761613,80000.0,30000.0,80000.0,80000.0,,
100345888014,80000.0,30000.0,80000.0,80000.0,,
100345795051,80000.0,30000.0,80000.0,80000.0,,
100345795209,80000.0,30000.0,80000.0,80000.0,,
100345705566,80000.0,30000.0,80000.0,80000.0,,
100345672118,80000.0,30000.0,80000.0,80000.0,,
100345724358,80000.0,30000.0,80000.0,80000.0,,
100345733925,80000.0,30000.0,80000.0,80000.0,,
100346104151,80000.0,30000.0,80000.0,80000.0,,
100345837506,80000.0,30000.0,80000.0,80000.0,,
100345204903,60000.0,100000.0,60000.0,,,
100335135931,80000.0,100000.0,,,,
100339653631,70000.0,100000.0,,,70000.0,70000.0
100339609463,70000.0,100000.0,,,70000.0,70000.0
100339550470,70000.0,100000.0,,,70000.0,70000.0
100333399454,80000.0,50000.0,,,,
100334702220,80000.0,50000.0,,,,
100340224515,80000.0,50000.0,,,,
100340224591,80000.0,50000.0,,,,
100340918959,80000.0,50000.0,,,,
100333549155,80000.0,50000.0,,,,
100340224687,80000.0,50000.0,,,,
100333399781,80000.0,50000.0,,,,
100341069230,80000.0,50000.0,,,,
100340919139,80000.0,50000.0,,,,
100341058350,80000.0,50000.0,,,,
100333399740,80000.0,50000.0,,,,
100340919189,80000.0,50000.0,,,,
100333549163,80000.0,50000.0,,,,
100333558736,80000.0,50000.0,,,,
100345821384,80000.0,50000.0,,,,
100345821284,80000.0,50000.0,,,,
100341118690,80000.0,50000.0,,,,
100333558907,80000.0,50000.0,,,,
100333558893,80000.0,50000.0,,,,
